maXa,tenXa,maHuyen,tenHuyen,maTinh,tenTinh
2171367,Xã Hùng Vệt,21713,Huyện Cẩm Khê,217,Phú Thọ
2171357,Xã Hương Lung,21713,Huyện Cẩm Khê,217,Phú Thọ
2171363,Xã Minh Tân,21713,Huyện Cẩm Khê,217,Phú Thọ
2171303,Xã Ngô Xá,21713,Huyện Cẩm Khê,217,Phú Thọ
2171311,Xã Phùng Xá (hết hiệu lực),21713,Huyện Cẩm Khê,217,Phú Thọ
2171321,Xã Phú Khê,21713,Huyện Cẩm Khê,217,Phú Thọ
2171329,Xã Phú Lạc,21713,Huyện Cẩm Khê,217,Phú Thọ
2171305,Xã Phương Xá (hết hiệu lực),21713,Huyện Cẩm Khê,217,Phú Thọ
2171349,Xã Phượng Vĩ,21713,Huyện Cẩm Khê,217,Phú Thọ
2171313,Xã Sai Nga (hết hiệu lực),21713,Huyện Cẩm Khê,217,Phú Thọ
2171351,Xã Sơn Nga (hết hiệu lực),21713,Huyện Cẩm Khê,217,Phú Thọ
2171323,Xã Sơn Tình,21713,Huyện Cẩm Khê,217,Phú Thọ
2171353,Xã Tam Sơn,21713,Huyện Cẩm Khê,217,Phú Thọ
2171319,Xã Thanh Nga (hết hiệu lực),21713,Huyện Cẩm Khê,217,Phú Thọ
2171309,Xã Thụy Liễu,21713,Huyện Cẩm Khê,217,Phú Thọ
2171341,Xã Tiên Lương,21713,Huyện Cẩm Khê,217,Phú Thọ
2171301,Xã Tuy Lộc,21713,Huyện Cẩm Khê,217,Phú Thọ
2171331,Xã Tình Cương (hết hiệu lực),21713,Huyện Cẩm Khê,217,Phú Thọ
2171315,Xã Tùng Khê,21713,Huyện Cẩm Khê,217,Phú Thọ
2171327,Xã Tạ Xá,21713,Huyện Cẩm Khê,217,Phú Thọ
2171317,Xã Văn Bán,21713,Huyện Cẩm Khê,217,Phú Thọ
2171333,Xã Văn Khúc,21713,Huyện Cẩm Khê,217,Phú Thọ
2171355,Xã Xương Thịnh,21713,Huyện Cẩm Khê,217,Phú Thọ
2171335,Xã Yên Dưỡng,21713,Huyện Cẩm Khê,217,Phú Thọ
2171325,Xã Yên Tập,21713,Huyện Cẩm Khê,217,Phú Thọ
2171337,Xã Điêu Lương,21713,Huyện Cẩm Khê,217,Phú Thọ
2171307,Xã Đồng Cam (hết hiệu lực),21713,Huyện Cẩm Khê,217,Phú Thọ
2171339,Xã Đồng Lương,21713,Huyện Cẩm Khê,217,Phú Thọ
2170701,Thị trấn Hạ Hoà,21707,Huyện Hạ Hoà,217,Phú Thọ
2170733,Xã Bằng Giã,21707,Huyện Hạ Hoà,217,Phú Thọ
2170749,Xã Chuế Lưu (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170739,Xã Chính Công (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170763,Xã Cáo Điền (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170719,Xã Gia Điền,21707,Huyện Hạ Hoà,217,Phú Thọ
2170747,Xã Hiền Lương,21707,Huyện Hạ Hoà,217,Phú Thọ
2170707,Xã Hà Lương,21707,Huyện Hạ Hoà,217,Phú Thọ
2170725,Xã Hương Xạ,21707,Huyện Hạ Hoà,217,Phú Thọ
2170755,Xã Hậu Bổng (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170731,Xã Lang Sơn,21707,Huyện Hạ Hoà,217,Phú Thọ
2170711,Xã Liên Phương (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170715,Xã Lâm Lợi (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170709,Xã Lệnh Khanh (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170743,Xã Mai Tùng (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170751,Xã Minh Côi,21707,Huyện Hạ Hoà,217,Phú Thọ
2170765,Xã Minh Hạc,21707,Huyện Hạ Hoà,217,Phú Thọ
2170717,Xã Phương Viên,21707,Huyện Hạ Hoà,217,Phú Thọ
2170757,Xã Phụ Khánh (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170721,Xã Quân Khê (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170767,Xã Tứ Hiệp,21707,Huyện Hạ Hoà,217,Phú Thọ
2170735,Xã Vô Tranh,21707,Huyện Hạ Hoà,217,Phú Thọ
2170737,Xã Văn Lang,21707,Huyện Hạ Hoà,217,Phú Thọ
2170741,Xã Vĩnh Chân,21707,Huyện Hạ Hoà,217,Phú Thọ
2170745,Xã Vụ Cầu (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170727,Xã Xuân áng,21707,Huyện Hạ Hoà,217,Phú Thọ
2170723,Xã Y Sơn (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170729,Xã Yên Kỳ,21707,Huyện Hạ Hoà,217,Phú Thọ
2170753,Xã Yên Luật,21707,Huyện Hạ Hoà,217,Phú Thọ
2170705,Xã Đan Hà (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170713,Xã Đan Thượng,21707,Huyện Hạ Hoà,217,Phú Thọ
2170703,Xã Đại Phạm,21707,Huyện Hạ Hoà,217,Phú Thọ
2170759,Xã Động Lâm (hết hiệu lực),21707,Huyện Hạ Hoà,217,Phú Thọ
2170761,Xã ấm Hạ,21707,Huyện Hạ Hoà,217,Phú Thọ
2172107,Thị trấn Hùng Sơn,21721,Huyện Lâm Thao,217,Phú Thọ
2172105,Thị trấn Lâm Thao,21721,Huyện Lâm Thao,217,Phú Thọ
2172101,Xã Bản Nguyên,21721,Huyện Lâm Thao,217,Phú Thọ
2172121,Xã Cao Xá,21721,Huyện Lâm Thao,217,Phú Thọ
2172113,Xã Chu Hóa - Đã chuyển về Tp Việt Trị,21721,Huyện Lâm Thao,217,Phú Thọ
2172111,Xã Hy Cương - Đã chuyển về Tp Việt Trị,21721,Huyện Lâm Thao,217,Phú Thọ
2172131,Xã Hợp Hải (hết hiệu lực),21721,Huyện Lâm Thao,217,Phú Thọ
2172133,Xã Kinh Kệ (hết hiệu lực),21721,Huyện Lâm Thao,217,Phú Thọ
2172135,Xã Phùng Nguyên,21721,Huyện Lâm Thao,217,Phú Thọ
2172119,Xã Sơn Dương (hết hiệu lực),21721,Huyện Lâm Thao,217,Phú Thọ
2172117,Xã Sơn Vi,21721,Huyện Lâm Thao,217,Phú Thọ
2172115,Xã Thanh Đình - Đã chuyển về Tp Việt Trị,21721,Huyện Lâm Thao,217,Phú Thọ
2172125,Xã Thạch Sơn,21721,Huyện Lâm Thao,217,Phú Thọ
2172127,Xã Tiên Kiên,21721,Huyện Lâm Thao,217,Phú Thọ
2172103,Xã Tứ Xã,21721,Huyện Lâm Thao,217,Phú Thọ
2172123,Xã Vĩnh Lại,21721,Huyện Lâm Thao,217,Phú Thọ
2172129,Xã Xuân Huy,21721,Huyện Lâm Thao,217,Phú Thọ
2172109,Xã Xuân Lũng,21721,Huyện Lâm Thao,217,Phú Thọ
2171131,Thị trấn Phong Châu,21711,Huyện Phù Ninh,217,Phú Thọ
2171119,Xã An Đạo,21711,Huyện Phù Ninh,217,Phú Thọ
2171117,Xã Bình Bộ (hết hiệu lực),21711,Huyện Phù Ninh,217,Phú Thọ
2171143,Xã Bình Phú,21711,Huyện Phù Ninh,217,Phú Thọ
2171111,Xã Bảo Thanh,21711,Huyện Phù Ninh,217,Phú Thọ
2171113,Xã Gia Thanh,21711,Huyện Phù Ninh,217,Phú Thọ
2171125,Xã Hùng Lô - Đã chuyển về TP Việt Trì,21711,Huyện Phù Ninh,217,Phú Thọ
2171109,Xã Hạ Giáp,21711,Huyện Phù Ninh,217,Phú Thọ
2171121,Xã Kim Đức - Đã chuyển về TP Việt Trì,21711,Huyện Phù Ninh,217,Phú Thọ
2171103,Xã Liên Hoa,21711,Huyện Phù Ninh,217,Phú Thọ
2171141,Xã Lệ Mỹ,21711,Huyện Phù Ninh,217,Phú Thọ
2171139,Xã Phù Ninh,21711,Huyện Phù Ninh,217,Phú Thọ
2171135,Xã Phú Lộc,21711,Huyện Phù Ninh,217,Phú Thọ
2171101,Xã Phú Mỹ,21711,Huyện Phù Ninh,217,Phú Thọ
2171137,Xã Phú Nham,21711,Huyện Phù Ninh,217,Phú Thọ
2171115,Xã Tiên Du,21711,Huyện Phù Ninh,217,Phú Thọ
2171107,Xã Tiên Phú,21711,Huyện Phù Ninh,217,Phú Thọ
2171133,Xã Trung Giáp,21711,Huyện Phù Ninh,217,Phú Thọ
2171105,Xã Trạm Thản,21711,Huyện Phù Ninh,217,Phú Thọ
2171127,Xã Trị Quận,21711,Huyện Phù Ninh,217,Phú Thọ
2171129,Xã Tử Đà (hết hiệu lực),21711,Huyện Phù Ninh,217,Phú Thọ
2171123,Xã Vĩnh Phú (hết hiệu lực),21711,Huyện Phù Ninh,217,Phú Thọ
2171701,Thị trấn Hưng Hoá,21717,Huyện Tam Nông,217,Phú Thọ
2171747,Xã Bắc Sơn,21717,Huyện Tam Nông,217,Phú Thọ
2171715,Xã Cổ Tiết (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2171741,Xã Dân Quyền,21717,Huyện Tam Nông,217,Phú Thọ
2171723,Xã Dậu Dương (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2171729,Xã Dị Nậu,21717,Huyện Tam Nông,217,Phú Thọ
2171703,Xã Hiền Quan,21717,Huyện Tam Nông,217,Phú Thọ
2171711,Xã Hùng Đô (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2171705,Xã Hương Nha (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2171719,Xã Hương Nộn,21717,Huyện Tam Nông,217,Phú Thọ
2171739,Xã Hồng Đà (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2171743,Xã Lam Sơn,21717,Huyện Tam Nông,217,Phú Thọ
2171735,Xã Phương Thịnh (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2171717,Xã Quang Húc,21717,Huyện Tam Nông,217,Phú Thọ
2171713,Xã Tam Cường (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2171707,Xã Thanh Uyên,21717,Huyện Tam Nông,217,Phú Thọ
2171725,Xã Thượng Nông (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2171721,Xã Thọ Văn,21717,Huyện Tam Nông,217,Phú Thọ
2171737,Xã Tề Lễ,21717,Huyện Tam Nông,217,Phú Thọ
2171727,Xã Tứ Mỹ (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2171709,Xã Văn Lương (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2171745,Xã Vạn Xuân,21717,Huyện Tam Nông,217,Phú Thọ
2171731,Xã Vực Trường (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2171733,Xã Xuân Quang (hết hiệu lực),21717,Huyện Tam Nông,217,Phú Thọ
2170945,Thị trấn Thanh Ba,21709,Huyện Thanh Ba,217,Phú Thọ
2170905,Xã Chí Tiên,21709,Huyện Thanh Ba,217,Phú Thọ
2170925,Xã Hanh Cù,21709,Huyện Thanh Ba,217,Phú Thọ
2170907,Xã Hoàng Cương,21709,Huyện Thanh Ba,217,Phú Thọ
2170919,Xã Khải Xuân,21709,Huyện Thanh Ba,217,Phú Thọ
2170917,Xã Lương Lỗ,21709,Huyện Thanh Ba,217,Phú Thọ
2170901,Xã Mạn Lạn,21709,Huyện Thanh Ba,217,Phú Thọ
2170949,Xã Ninh Dân,21709,Huyện Thanh Ba,217,Phú Thọ
2170929,Xã Năng Yên (hết hiệu lực),21709,Huyện Thanh Ba,217,Phú Thọ
2170951,Xã Phương Lĩnh (hết hiệu lực),21709,Huyện Thanh Ba,217,Phú Thọ
2170933,Xã Quảng Nạp (hết hiệu lực),21709,Huyện Thanh Ba,217,Phú Thọ
2170955,Xã Quảng Yên,21709,Huyện Thanh Ba,217,Phú Thọ
2170909,Xã Sơn Cương,21709,Huyện Thanh Ba,217,Phú Thọ
2170911,Xã Thanh Hà,21709,Huyện Thanh Ba,217,Phú Thọ
2170941,Xã Thanh Vân (hết hiệu lực),21709,Huyện Thanh Ba,217,Phú Thọ
2170903,Xã Thanh Xá (hết hiệu lực),21709,Huyện Thanh Ba,217,Phú Thọ
2170947,Xã Thái Ninh (hết hiệu lực),21709,Huyện Thanh Ba,217,Phú Thọ
2170953,Xã Vân Lĩnh,21709,Huyện Thanh Ba,217,Phú Thọ
2170937,Xã Võ Lao,21709,Huyện Thanh Ba,217,Phú Thọ
2170935,Xã Vũ Yển (hết hiệu lực),21709,Huyện Thanh Ba,217,Phú Thọ
2170943,Xã Yên Nội (hết hiệu lực),21709,Huyện Thanh Ba,217,Phú Thọ
2170931,Xã Yển Khê (hết hiệu lực),21709,Huyện Thanh Ba,217,Phú Thọ
2170921,Xã Đông Lĩnh,21709,Huyện Thanh Ba,217,Phú Thọ
2170939,Xã Đông Thành,21709,Huyện Thanh Ba,217,Phú Thọ
2170923,Xã Đại An,21709,Huyện Thanh Ba,217,Phú Thọ
2170927,Xã Đồng Xuân,21709,Huyện Thanh Ba,217,Phú Thọ
2170913,Xã Đỗ Sơn,21709,Huyện Thanh Ba,217,Phú Thọ
2170915,Xã Đỗ Xuyên,21709,Huyện Thanh Ba,217,Phú Thọ
2171901,Thị trấn Thanh Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171967,Xã Cự Thắng,21719,Huyện Thanh Sơn,217,Phú Thọ
2171935,Xã Cự Đồng,21719,Huyện Thanh Sơn,217,Phú Thọ
2171919,Xã Giáp Lai,21719,Huyện Thanh Sơn,217,Phú Thọ
2171943,Xã Hương Cần,21719,Huyện Thanh Sơn,217,Phú Thọ
2171973,Xã Khả Cửu,21719,Huyện Thanh Sơn,217,Phú Thọ
2171937,Xã Kim Thượng- chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171909,Xã Kiệt Sơn-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171911,Xã Lai Đồng-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171933,Xã Long Cốc-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171953,Xã Lương Nha,21719,Huyện Thanh Sơn,217,Phú Thọ
2171959,Xã Minh Đài-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171915,Xã Mỹ Thuận-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171913,Xã Sơn Hùng,21719,Huyện Thanh Sơn,217,Phú Thọ
2171939,Xã Tam Thanh- chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171903,Xã Thu Cúc-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171907,Xã Thu Ngạc-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171951,Xã Thượng Cửu,21719,Huyện Thanh Sơn,217,Phú Thọ
2171965,Xã Thạch Khoán,21719,Huyện Thanh Sơn,217,Phú Thọ
2171905,Xã Thạch Kiệt- chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171971,Xã Thắng Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171921,Xã Thục Luyện,21719,Huyện Thanh Sơn,217,Phú Thọ
2171977,Xã Tinh Nhuệ,21719,Huyện Thanh Sơn,217,Phú Thọ
2171947,Xã Tân Lập,21719,Huyện Thanh Sơn,217,Phú Thọ
2171961,Xã Tân Minh,21719,Huyện Thanh Sơn,217,Phú Thọ
2171979,Xã Tân Phú-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171963,Xã Tân Sơn-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171931,Xã Tất Thắng,21719,Huyện Thanh Sơn,217,Phú Thọ
2171941,Xã Vinh Tiền- chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171923,Xã Võ Miếu,21719,Huyện Thanh Sơn,217,Phú Thọ
2171927,Xã Văn Luông- chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171969,Xã Văn Miếu,21719,Huyện Thanh Sơn,217,Phú Thọ
2171929,Xã Xuân Sơn-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171925,Xã Xuân Đài-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171949,Xã Yên Lãng,21719,Huyện Thanh Sơn,217,Phú Thọ
2171975,Xã Yên Lương,21719,Huyện Thanh Sơn,217,Phú Thọ
2171955,Xã Yên Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2171945,Xã Đông Cửu,21719,Huyện Thanh Sơn,217,Phú Thọ
2171917,Xã Địch Quả,21719,Huyện Thanh Sơn,217,Phú Thọ
2171957,Xã Đồng Sơn-Đã chuyển sang huyện Tân Sơn,21719,Huyện Thanh Sơn,217,Phú Thọ
2172305,Thị trấn Thanh Thuỷ,21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172309,Xã Bảo Yên,21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172313,Xã Hoàng Xá,21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172317,Xã Phượng Mao (hết hiệu lực),21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172307,Xã Sơn Thủy,21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172321,Xã Thạch Đồng,21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172329,Xã Trung Nghĩa (hết hiệu lực),21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172315,Xã Trung Thịnh (hết hiệu lực),21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172319,Xã Tu Vũ,21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172325,Xã Tân Phương,21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172303,Xã Xuân Lộc,21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172323,Xã Yến Mao (hết hiệu lực),21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172327,Xã Đoan Hạ,21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172301,Xã Đào Xá,21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172311,Xã Đồng Luận (hết hiệu lực),21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172331,Xã Đồng Trung,21723,Huyện Thanh Thuỷ,217,Phú Thọ
2172511,Xã Kim Thượng(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172531,Xã Kiệt Sơn(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172533,Xã Lai Đồng(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172509,Xã Long Cốc(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172519,Xã Minh Đài(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172535,Xã Mỹ Thuận(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172513,Xã Tam Thanh(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172525,Xã Thu Cúc(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172529,Xã Thu Ngạc(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172527,Xã Thạch Kiệt(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172521,Xã Tân Phú(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172501,Xã Tân Sơn(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172515,Xã Vinh Tiền(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172505,Xã Văn Luông(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172507,Xã Xuân Sơn(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172503,Xã Xuân Đài(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172517,Xã Đồng Sơn(Hết hiệu lực),21725,Huyện Tân Sơn,217,Phú Thọ
2172011,Xã Kim Thượng,21720,Huyện Tân Sơn,217,Phú Thọ
2172031,Xã Kiệt Sơn,21720,Huyện Tân Sơn,217,Phú Thọ
2172033,Xã Lai Đồng,21720,Huyện Tân Sơn,217,Phú Thọ
2172009,Xã Long Cốc,21720,Huyện Tân Sơn,217,Phú Thọ
2172019,Xã Minh Đài,21720,Huyện Tân Sơn,217,Phú Thọ
2172035,Xã Mỹ Thuận,21720,Huyện Tân Sơn,217,Phú Thọ
2172013,Xã Tam Thanh,21720,Huyện Tân Sơn,217,Phú Thọ
2172025,Xã Thu Cúc,21720,Huyện Tân Sơn,217,Phú Thọ
2172029,Xã Thu Ngạc,21720,Huyện Tân Sơn,217,Phú Thọ
2172027,Xã Thạch Kiệt,21720,Huyện Tân Sơn,217,Phú Thọ
2172021,Xã Tân Phú,21720,Huyện Tân Sơn,217,Phú Thọ
2172001,Xã Tân Sơn,21720,Huyện Tân Sơn,217,Phú Thọ
2172015,Xã Vinh Tiền,21720,Huyện Tân Sơn,217,Phú Thọ
2172005,Xã Văn Luông,21720,Huyện Tân Sơn,217,Phú Thọ
2172007,Xã Xuân Sơn,21720,Huyện Tân Sơn,217,Phú Thọ
2172003,Xã Xuân Đài,21720,Huyện Tân Sơn,217,Phú Thọ
2172017,Xã Đồng Sơn,21720,Huyện Tân Sơn,217,Phú Thọ
2171527,Thị trấn Yên Lập,21715,Huyện Yên Lập,217,Phú Thọ
2171511,Xã Hưng Long,21715,Huyện Yên Lập,217,Phú Thọ
2171505,Xã Lương Sơn,21715,Huyện Yên Lập,217,Phú Thọ
2171519,Xã Minh Hòa,21715,Huyện Yên Lập,217,Phú Thọ
2171501,Xã Mỹ Lung,21715,Huyện Yên Lập,217,Phú Thọ
2171503,Xã Mỹ Lương,21715,Huyện Yên Lập,217,Phú Thọ
2171531,Xã Nga Hoàng,21715,Huyện Yên Lập,217,Phú Thọ
2171521,Xã Ngọc Lập,21715,Huyện Yên Lập,217,Phú Thọ
2171523,Xã Ngọc Đồng,21715,Huyện Yên Lập,217,Phú Thọ
2171533,Xã Phúc Khánh,21715,Huyện Yên Lập,217,Phú Thọ
2171515,Xã Thượng Long,21715,Huyện Yên Lập,217,Phú Thọ
2171509,Xã Trung Sơn,21715,Huyện Yên Lập,217,Phú Thọ
2171507,Xã Xuân An,21715,Huyện Yên Lập,217,Phú Thọ
2171525,Xã Xuân Thủy,21715,Huyện Yên Lập,217,Phú Thọ
2171529,Xã Xuân Viên,21715,Huyện Yên Lập,217,Phú Thọ
2171513,Xã Đồng Lạc,21715,Huyện Yên Lập,217,Phú Thọ
2171517,Xã Đồng Thịnh,21715,Huyện Yên Lập,217,Phú Thọ
2170537,Thị trấn Đoan Hùng,21705,Huyện Đoan Hùng,217,Phú Thọ
2170513,Xã Bằng Doãn,21705,Huyện Đoan Hùng,217,Phú Thọ
2170505,Xã Bằng Luân,21705,Huyện Đoan Hùng,217,Phú Thọ
2170555,Xã Ca Đình,21705,Huyện Đoan Hùng,217,Phú Thọ
2170535,Xã Chân Mộng,21705,Huyện Đoan Hùng,217,Phú Thọ
2170515,Xã Chí Đám,21705,Huyện Đoan Hùng,217,Phú Thọ
2170527,Xã Hùng Long,21705,Huyện Đoan Hùng,217,Phú Thọ
2170543,Xã Hùng Quan (hết hiệu lực),21705,Huyện Đoan Hùng,217,Phú Thọ
2170557,Xã Hùng Xuyên,21705,Huyện Đoan Hùng,217,Phú Thọ
2170559,Xã Hợp Nhất,21705,Huyện Đoan Hùng,217,Phú Thọ
2170539,Xã Hữu Đô (hết hiệu lực),21705,Huyện Đoan Hùng,217,Phú Thọ
2170511,Xã Minh Lương,21705,Huyện Đoan Hùng,217,Phú Thọ
2170541,Xã Minh Phú,21705,Huyện Đoan Hùng,217,Phú Thọ
2170533,Xã Minh Tiến,21705,Huyện Đoan Hùng,217,Phú Thọ
2170503,Xã Nghinh Xuyên (hết hiệu lực),21705,Huyện Đoan Hùng,217,Phú Thọ
2170519,Xã Ngọc Quan,21705,Huyện Đoan Hùng,217,Phú Thọ
2170547,Xã Phong Phú (hết hiệu lực),21705,Huyện Đoan Hùng,217,Phú Thọ
2170561,Xã Phú Lâm,21705,Huyện Đoan Hùng,217,Phú Thọ
2170523,Xã Phú Thứ (hết hiệu lực),21705,Huyện Đoan Hùng,217,Phú Thọ
2170517,Xã Phúc Lai,21705,Huyện Đoan Hùng,217,Phú Thọ
2170509,Xã Phương Trung (hết hiệu lực),21705,Huyện Đoan Hùng,217,Phú Thọ
2170545,Xã Quế Lâm (hết hiệu lực),21705,Huyện Đoan Hùng,217,Phú Thọ
2170521,Xã Sóc Đăng,21705,Huyện Đoan Hùng,217,Phú Thọ
2170553,Xã Tiêu Sơn,21705,Huyện Đoan Hùng,217,Phú Thọ
2170525,Xã Tây Cốc,21705,Huyện Đoan Hùng,217,Phú Thọ
2170507,Xã Vân Du,21705,Huyện Đoan Hùng,217,Phú Thọ
2170531,Xã Vân Đồn,21705,Huyện Đoan Hùng,217,Phú Thọ
2170529,Xã Vụ Quang,21705,Huyện Đoan Hùng,217,Phú Thọ
2170551,Xã Yên Kiện,21705,Huyện Đoan Hùng,217,Phú Thọ
2170501,Xã Đông Khê (hết hiệu lực),21705,Huyện Đoan Hùng,217,Phú Thọ
2170549,Xã Đại Nghĩa (hết hiệu lực),21705,Huyện Đoan Hùng,217,Phú Thọ
2170113,Phường Bạch Hạc,21701,Thành phố Việt Trì,217,Phú Thọ
2170131,Phường Bến Gót,21701,Thành phố Việt Trì,217,Phú Thọ
2170101,Phường Dữu Lâu,21701,Thành phố Việt Trì,217,Phú Thọ
2170107,Phường Gia Cẩm,21701,Thành phố Việt Trì,217,Phú Thọ
2170127,Phường Minh Nông,21701,Thành phố Việt Trì,217,Phú Thọ
2170121,Phường Minh Phương,21701,Thành phố Việt Trì,217,Phú Thọ
2170105,Phường Nông Trang,21701,Thành phố Việt Trì,217,Phú Thọ
2170111,Phường Thanh Miếu,21701,Thành phố Việt Trì,217,Phú Thọ
2170109,Phường Thọ Sơn,21701,Thành phố Việt Trì,217,Phú Thọ
2170129,Phường Tiên Cát,21701,Thành phố Việt Trì,217,Phú Thọ
2170125,Phường Tân Dân,21701,Thành phố Việt Trì,217,Phú Thọ
